avg polarity score,subscribers,totalVideos,totalViews,duration
0.27529140625,135000,1289,21427061,199.0
0.2744284615384615,135000,1289,21427061,111.0
0.2723335877862595,135000,1289,21427061,45.0
0.2645468085106383,135000,1289,21427061,200.0
0.265858064516129,135000,1289,21427061,190.0
0.2666025477707006,135000,1289,21427061,113.0
0.2632490566037735,135000,1289,21427061,59.0
0.2594876543209876,135000,1289,21427061,199.0
0.251122905027933,135000,1289,21427061,249.0
0.2497114130434782,135000,1289,21427061,241.0
0.2497114130434782,135000,1289,21427061,51.0
0.2497114130434782,135000,1289,21427061,94.0
0.2493349462365591,135000,1289,21427061,198.0
0.2392361256544502,135000,1289,21427061,142.0
0.2392361256544502,135000,1289,21427061,191.0
0.2401854166666666,135000,1289,21427061,191.0
0.2405896373056995,135000,1289,21427061,70.0
0.2405896373056995,135000,1289,21427061,112.0
0.2405896373056995,135000,1289,21427061,61.0
0.2377092783505154,135000,1289,21427061,78.0
0.2493310344827586,135000,1289,21427061,230.0
0.2680046728971963,135000,1289,21427061,237.0
0.2662072727272727,135000,1289,21427061,193.0
0.2692636771300448,135000,1289,21427061,171.0
0.2657954166666667,135000,1289,21427061,233.0
0.372223076923077,150000,429,7038760,639.0
0.4591347826086956,150000,429,7038760,1146.0
0.4555931034482759,150000,429,7038760,1145.0
0.469635294117647,150000,429,7038760,581.0
0.4562405405405405,150000,429,7038760,594.0
0.4431487179487179,150000,429,7038760,651.0
0.4605227272727273,150000,429,7038760,579.0
0.4751065217391305,150000,429,7038760,522.0
0.4726829787234043,150000,429,7038760,459.0
0.4726829787234043,150000,429,7038760,385.0
0.4224318181818182,150000,429,7038760,427.0
0.4308757142857143,150000,429,7038760,1239.0
0.4291013513513514,150000,429,7038760,836.0
0.4263740259740259,150000,429,7038760,562.0
0.4263740259740259,150000,429,7038760,507.0
0.4288253164556961,150000,429,7038760,416.0
0.435067816091954,150000,429,7038760,419.0
0.1383,342,29,26424,370.0
0.1075666666666666,342,29,26424,274.0
0.29690625,342,29,26424,376.0
0.3160105263157894,342,29,26424,403.0
0.3309636363636363,342,29,26424,392.0
0.3357333333333333,342,29,26424,432.0
0.3306771428571429,342,29,26424,440.0
0.3171363636363636,342,29,26424,885.0
0.3205298245614035,342,29,26424,577.0
0.324593220338983,342,29,26424,440.0
0.3189895522388059,342,29,26424,407.0
0.3262785714285714,342,29,26424,328.0
0.3262785714285714,342,29,26424,224.0
0.3288506493506493,342,29,26424,836.0
0.5874943661971831,128000,257,15164639,321.0
0.5076910112359551,128000,257,15164639,294.0
0.5299645390070923,128000,257,15164639,468.0
0.5430721428571428,128000,257,15164639,515.0
0.5261584507042253,128000,257,15164639,419.0
0.5228666666666667,128000,257,15164639,492.0
0.5185761282660333,128000,257,15164639,304.0
0.5170174219536758,128000,257,15164639,526.0
0.510870796460177,128000,257,15164639,490.0
0.5050339300244101,128000,257,15164639,279.0
0.5106526806526807,128000,257,15164639,261.0
0.5062334821428571,128000,257,15164639,505.0
0.5090444921316165,128000,257,15164639,382.0
0.5054561898211829,128000,257,15164639,385.0
0.5047702518720217,128000,257,15164639,234.0
0.4992262142381903,128000,257,15164639,409.0
0.4975691195795006,128000,257,15164639,294.0
0.4979207332490518,128000,257,15164639,291.0
0.4942008363201912,128000,257,15164639,255.0
0.494994305636258,128000,257,15164639,452.0
0.4916390122086571,128000,257,15164639,281.0
0.4915841584158416,128000,257,15164639,143.0
0.4916788732394366,128000,257,15164639,233.0
0.4942097987288135,128000,257,15164639,284.0
0.4925309584828293,128000,257,15164639,410.0
0.4919759077526987,128000,257,15164639,916.0
0.4915600387972841,128000,257,15164639,478.0
0.491969465648855,128000,257,15164639,508.0
0.4901323653395785,128000,257,15164639,237.0
0.48740780961183,128000,257,15164639,242.0
0.4863592944369064,128000,257,15164639,404.0
0.4841424025100851,128000,257,15164639,259.0
0.4815254192409532,128000,257,15164639,280.0
0.4798397178281317,128000,257,15164639,391.0
0.4807871416526137,128000,257,15164639,260.0
0.479690893970894,128000,257,15164639,888.0
0.4801101156069364,128000,257,15164639,687.0
0.4802945812807882,128000,257,15164639,873.0
0.4784078638021888,128000,257,15164639,260.0
0.4790060435132957,128000,257,15164639,219.0
0.4802138214565388,128000,257,15164639,277.0
0.4804062282398453,128000,257,15164639,224.0
0.4799667176740627,128000,257,15164639,412.0
0.4808394973743435,128000,257,15164639,396.0
0.4785206572769954,128000,257,15164639,338.0
0.479987675070028,128000,257,15164639,469.0
0.4807024770953512,128000,257,15164639,319.0
0.4801300466355763,128000,257,15164639,322.0
0.4797056554429552,128000,257,15164639,401.0
0.4798754119547658,128000,257,15164639,259.0
0.4803779195915763,128000,257,15164639,342.0
0.4806825095057034,128000,257,15164639,391.0
0.4809084692597239,128000,257,15164639,403.0
0.4817790920321186,128000,257,15164639,436.0
0.4846772506082725,128000,257,15164639,591.0
0.485551269035533,128000,257,15164639,408.0
0.5010054838709678,170000,75,11456404,783.0
0.4754555491329479,170000,75,11456404,27.0
0.4764901297236322,170000,75,11456404,2870.0
0.47584357696567,170000,75,11456404,1397.0
0.4702505415162455,170000,75,11456404,1953.0
0.4689907543698252,170000,75,11456404,90.0
0.4703777449324324,170000,75,11456404,2449.0
0.4668344040247678,170000,75,11456404,1458.0
0.472116567065073,170000,75,11456404,3521.0
0.4810724250936329,170000,75,11456404,1567.0
0.480481056044465,170000,75,11456404,26.0
0.4823849772727273,170000,75,11456404,945.0
0.4813382610649292,170000,75,11456404,2266.0
0.4812275991189427,170000,75,11456404,37.0
0.4816053807767411,170000,75,11456404,74.0
0.4817340232858991,170000,75,11456404,1298.0
0.4813130234505863,170000,75,11456404,2955.0
0.4809204921422664,170000,75,11456404,1223.0
0.4784212644846514,170000,75,11456404,2617.0
0.5485,3750,69,141671,414.0
0.4531083333333334,3750,69,141671,2061.0
0.4887533333333334,3750,69,141671,1814.0
0.4973000000000001,3750,69,141671,1897.0
0.5003179487179487,3750,69,141671,1444.0
0.5218119047619049,3750,69,141671,1368.0
0.5190461538461538,3750,69,141671,1489.0
0.5190461538461538,3750,69,141671,1172.0
0.515912962962963,3750,69,141671,1298.0
0.5588513513513514,214000,237,6800036,448.0
0.3514700657894737,214000,237,6800036,1678.0
0.4158231132075471,214000,237,6800036,2632.0
0.4220551859099804,214000,237,6800036,519.0
0.4216379188712522,214000,237,6800036,2734.0
0.4232930921052632,214000,237,6800036,2207.0
0.4442170180722892,214000,237,6800036,711.0
0.4423046989720999,214000,237,6800036,2968.0
0.443082889200561,214000,237,6800036,148.0
0.448403050397878,214000,237,6800036,971.0
0.5597518962075848,679000,322,55991342,1969.0
0.5553405178614241,679000,322,55991342,1331.0
0.553703683737646,679000,322,55991342,1465.0
0.5542766435986158,679000,322,55991342,1516.0
0.5532995540454448,679000,322,55991342,1231.0
0.5535855652899457,679000,322,55991342,1586.0
0.5540642177696823,679000,322,55991342,756.0
0.5530162579648581,679000,322,55991342,695.0
0.5521847517075872,679000,322,55991342,844.0
0.5506494284158955,679000,322,55991342,544.0
0.5510409664623153,679000,322,55991342,519.0
0.5514074950690335,679000,322,55991342,368.0
0.5511375668926151,679000,322,55991342,382.0
0.5509296151104776,679000,322,55991342,697.0
0.5504534743202417,679000,322,55991342,843.0
0.5505088636766531,679000,322,55991342,284.0
0.5505762966896796,679000,322,55991342,565.0
0.5489998591549295,679000,322,55991342,702.0
0.5492430301966292,679000,322,55991342,576.0
0.5494441876750701,679000,322,55991342,1274.0
0.5491913970973946,679000,322,55991342,826.0
0.5492040160642571,679000,322,55991342,273.0
0.5491904828307478,679000,322,55991342,790.0
0.4520666666666666,13,75,447,638.0
0.4520666666666666,13,75,447,638.0
0.4404,13,75,447,2261.0
0.4520666666666666,13,75,447,3338.0
0.4520666666666666,13,75,447,639.0
0.4520666666666666,13,75,447,638.0
0.4520666666666666,13,75,447,667.0
0.4520666666666666,13,75,447,630.0
0.4520666666666666,13,75,447,578.0
0.4520666666666666,13,75,447,625.0
0.4520666666666666,13,75,447,617.0
0.540797619047619,607000,98,28316934,644.0
0.549435652173913,607000,98,28316934,573.0
0.5425624060150376,607000,98,28316934,1178.0
0.512211052631579,607000,98,28316934,969.0
0.4960381578947368,607000,98,28316934,620.0
0.5117365853658536,607000,98,28316934,283.0
0.5131148264984227,607000,98,28316934,237.0
0.4930475806451613,607000,98,28316934,1251.0
0.4751244588744589,607000,98,28316934,781.0
0.4760612903225806,607000,98,28316934,1445.0
0.4801722972972973,607000,98,28316934,955.0
0.4808469182389938,607000,98,28316934,363.0
0.4812081807081807,607000,98,28316934,597.0
0.4861696935300795,607000,98,28316934,788.0
0.4905544243577545,607000,98,28316934,331.0
0.4921269324654191,607000,98,28316934,1107.0
0.3747666666666667,32400,212,3513708,718.0
0.37123125,32400,212,3513708,145.0
0.3796166666666666,32400,212,3513708,579.0
0.4652320754716981,32400,212,3513708,435.0
0.4752402061855671,32400,212,3513708,602.0
0.436248717948718,32400,212,3513708,1405.0
0.4390915966386555,32400,212,3513708,1113.0
0.4310944444444444,32400,212,3513708,1554.0
0.4201133333333333,32400,212,3513708,296.0
0.4214363636363636,32400,212,3513708,883.0
0.4308402439024389,32400,212,3513708,481.0
0.7964,1650,179,131527,464.0
0.7964,1650,179,131527,301.0
0.7964,1650,179,131527,281.0
0.7964,1650,179,131527,1270.0
0.7262333333333334,1650,179,131527,1835.0
0.3995,1650,179,131527,1002.0
0.4491124999999999,1650,179,131527,353.0
0.4876999999999999,1650,179,131527,1184.0
0.51857,1650,179,131527,448.0
0.3340307692307692,1650,179,131527,845.0
0.2309416666666666,145000,2747,28451935,381.0
0.2383944444444444,145000,2747,28451935,320.0
0.25184,145000,2747,28451935,556.0
0.2507620689655172,145000,2747,28451935,392.0
0.3059194444444444,145000,2747,28451935,500.0
0.2823871794871795,145000,2747,28451935,210.0
0.2954976744186047,145000,2747,28451935,306.0
0.2967777777777778,145000,2747,28451935,318.0
0.2918340425531915,145000,2747,28451935,609.0
0.284421568627451,145000,2747,28451935,507.0
0.3104706896551724,145000,2747,28451935,595.0
0.3139016129032259,145000,2747,28451935,350.0
0.3079464788732394,145000,2747,28451935,440.0
0.2981027397260274,145000,2747,28451935,455.0
0.2901533333333334,145000,2747,28451935,473.0
0.291938961038961,145000,2747,28451935,533.0
0.288315,145000,2747,28451935,652.0
0.2821,145000,2747,28451935,602.0
0.2768755555555555,145000,2747,28451935,340.0
0.2667065217391304,145000,2747,28451935,347.0
0.2677927083333333,145000,2747,28451935,326.0
0.2699867346938776,145000,2747,28451935,402.0
0.2962382812499999,145000,2747,28451935,587.0
0.2935112781954887,145000,2747,28451935,379.0
0.2884225165562913,145000,2747,28451935,675.0
0.2796184713375796,145000,2747,28451935,612.0
0.2778487341772152,145000,2747,28451935,336.0
0.2743756249999999,145000,2747,28451935,255.0
0.2737115853658536,145000,2747,28451935,302.0
0.2716568047337278,145000,2747,28451935,242.0
0.2697333333333333,145000,2747,28451935,452.0
0.2690514450867052,145000,2747,28451935,380.0
0.2674181318681319,145000,2747,28451935,466.0
0.2628798913043478,145000,2747,28451935,495.0
0.2628798913043478,145000,2747,28451935,341.0
0.2628798913043478,145000,2747,28451935,376.0
0.2680844086021505,145000,2747,28451935,443.0
0.2666508021390374,145000,2747,28451935,585.0
0.2645832460732984,145000,2747,28451935,489.0
0.2649056994818653,145000,2747,28451935,568.0
0.2676297435897435,145000,2747,28451935,256.0
0.2623336683417085,145000,2747,28451935,558.0
0.2616186274509803,145000,2747,28451935,822.0
0.2610463768115942,145000,2747,28451935,607.0
0.2640170616113744,145000,2747,28451935,504.0
0.2634916279069767,145000,2747,28451935,398.0
0.2662119266055046,145000,2747,28451935,308.0
0.2716911504424779,145000,2747,28451935,509.0
0.2760489082969432,145000,2747,28451935,431.0
0.2776512931034482,145000,2747,28451935,586.0
0.275018220338983,145000,2747,28451935,368.0
0.2770545833333333,145000,2747,28451935,426.0
0.2770314285714286,145000,2747,28451935,289.0
0.3064370909090909,145000,2747,28451935,428.0
0.3154910891089108,145000,2747,28451935,625.0
0.4132406666666667,988000,1926,123396029,820.0
0.4310903345724907,988000,1926,123396029,1821.0
0.4358224274406332,988000,1926,123396029,2042.0
0.4299455128205128,988000,1926,123396029,2343.0
0.439451083032491,988000,1926,123396029,2647.0
0.4345407766990291,988000,1926,123396029,2519.0
0.4267129032258064,988000,1926,123396029,2741.0
0.4258391515151515,988000,1926,123396029,2868.0
0.4151380739081747,988000,1926,123396029,1210.0
0.4179154404145078,988000,1926,123396029,2681.0
0.4180180758017492,988000,1926,123396029,2581.0
0.4248112123974476,988000,1926,123396029,102.0
0.2585473389355742,6160000,1342,413244129,2168.0
